support,itemsets,itemset_size
0.015580347329083316,20726 | 85099B,2
0.012557704990107716,20726 | 85123A,2
0.024291052978676633,20727 | 20728,2
0.014508683227082875,20727 | 21212,2
0.011705869421850956,20727 | 21213,2
0.010414376786106837,20727 | 21232,2
0.012667619256979555,20727 | 21930,2
0.014563640360518795,20727 | 21931,2
0.010524291052978677,20727 | 22197,2
0.014728511760826556,22355 | 20727,2
0.013574411958672235,20727 | 22356,2
0.02475818861288195,20727 | 22382,2
0.027808309518575512,20727 | 22383,2
0.026214552648933832,20727 | 22384,2
0.012337876456364036,20727 | 22386,2
0.010084633985491316,20727 | 22411,2
0.010606726753132557,20727 | 22423,2
0.011733347988568916,20727 | 22662,2
0.011403605187953397,20727 | 23206,2
0.010304462519234997,20727 | 23209,2
0.018493075401187074,20727 | 85099B,2
0.010496812486260717,20727 | 85099C,2
0.010249505385799077,20727 | 85099F,2
0.015278083095185755,20727 | 85123A,2
0.011925697955594635,20728 | 21212,2
0.013079797757748956,21931 | 20728,2
0.013052319191030996,22355 | 20728,2
0.012227962189492196,20728 | 22356,2
0.022532424708727194,22382 | 20728,2
0.025884809848318313,22383 | 20728,2
0.024730710046163992,22384 | 20728,2
0.010936469553748076,22386 | 20728,2
0.011101340954055837,22662 | 20728,2
0.010084633985491316,23206 | 20728,2
0.016569575730929875,20728 | 85099B,2
0.013024840624313036,85123A | 20728,2
0.010112112552209276,21080 | 20914,2
0.015333040228621675,20914 | 21212,2
0.010606726753132557,21232 | 20914,2
0.013821719059133876,20914 | 85099B,2
0.014948340294570235,85123A | 20914,2
0.017943504066827876,20971 | 20972,2
0.011843262255440756,20975 | 20974,2
0.011870740822158716,85123A | 21034,2
0.010414376786106837,21080 | 21078,2
0.015305561661903715,21086 | 21080,2
0.018822818201802594,21094 | 21080,2
0.010799076720158276,21210 | 21080,2
0.020801275005495713,21080 | 21212,2
0.010386898219388877,21080 | 21232,2
0.010029676852055396,21080 | 21931,2
0.011788305122004836,21080 | 21977,2
0.012392833589799956,21080 | 22090,2
0.010661683886568477,21080 | 22423,2
0.010579248186414597,21080 | 47566,2
0.012118047922620357,21080 | 84991,2
0.015635304462519234,21080 | 85099B,2
0.013327104858210596,21080 | 85123A,2
0.010991426687183996,21080 | DOT,2
0.017888546933391956,21094 | 21086,2
0.010057155418773356,21094 | 21212,2
0.011678390855132996,21122 | 21121,2
0.010331941085952957,21124 | 21121,2
0.013409540558364475,21122 | 21124,2
0.014536161793800835,21136 | 84879,2
0.010854033853594196,21154 | 21212,2
0.010881512420312156,21156 | 22367,2
0.010359419652670917,21175 | 21165,2
0.018080896900417674,21175 | 21166,2
0.016047482963288635,21166 | 21181,2
0.011953176522312595,21166 | 85123A,2
0.015058254561442075,21166 | 85152,2
0.010579248186414597,21174 | 85123A,2
0.017888546933391956,21175 | 21181,2
0.010771598153440316,21175 | 21908,2
0.011870740822158716,82600 | 21175,2
0.010084633985491316,21175 | 85099B,2
0.014838426027698396,21175 | 85123A,2
0.010359419652670917,21175 | 85150,2
0.015992525829852715,21175 | 85152,2
0.012310397889646076,82600 | 21181,2
0.010963948120466036,21181 | 85099B,2
0.015140690261595955,21181 | 85123A,2
0.012530226423389756,21181 | 85150,2
0.014646076060672676,21181 | 85152,2
0.016816882831391513,21210 | 21212,2
0.02368652451088151,21213 | 21212,2
0.010908990987030116,21231 | 21212,2
0.017476368432622555,21232 | 21212,2
0.011513519454825236,21731 | 21212,2
0.011018905253901956,21790 | 21212,2
0.012227962189492196,21843 | 21212,2
0.013162233457902836,21931 | 21212,2
0.020663882171905915,21975 | 21212,2
0.015910090129698833,21976 | 21212,2
0.03052868762365355,21977 | 21212,2
0.012530226423389756,22077 | 21212,2
0.011815783688722796,22083 | 21212,2
0.013656847658826115,22090 | 21212,2
0.010799076720158276,22138 | 21212,2
0.010194548252363156,21212 | 22139,2
0.015278083095185755,22197 | 21212,2
0.010771598153440316,22348 | 21212,2
0.015387997362057594,22355 | 21212,2
0.015058254561442075,21212 | 22356,2
0.011925697955594635,22379 | 21212,2
0.011540998021543196,22382 | 21212,2
0.014069026159595516,22383 | 21212,2
0.011678390855132996,22384 | 21212,2
0.010249505385799077,22386 | 21212,2
0.010304462519234997,21212 | 22411,2
0.017009232798417234,22417 | 21212,2
0.018932732468674433,22423 | 21212,2
0.010524291052978677,22666 | 21212,2
0.015305561661903715,47566 | 21212,2
0.011046383820619916,84378 | 21212,2
0.010744119586722356,84380 | 21212,2
0.012227962189492196,84692 | 21212,2
0.010002198285337436,84946 | 21212,2
0.010441855352824797,84988 | 21212,2
0.03289184436139811,84991 | 21212,2
0.02203781050780391,84992 | 21212,2
0.020856232138931632,21212 | 85099B,2
0.010854033853594196,85099F | 21212,2
0.020031875137392834,85123A | 21212,2
0.013299626291492636,DOT | 21212,2
0.013821719059133876,21975 | 21213,2
0.014563640360518795,21213 | 21977,2
0.011623433721697076,21213 | 22417,2
0.016954275664981314,21213 | 84991,2
0.012310397889646076,21213 | 84992,2
0.03047373049021763,21231 | 21232,2
0.010551769619696637,21231 | 22423,2
0.013464497691800395,21231 | 85123A,2
0.010991426687183996,21232 | 21931,2
0.011733347988568916,21977 | 21232,2
0.012035612222466477,22064 | 21232,2
0.011870740822158716,22197 | 21232,2
0.012750054957133435,22355 | 21232,2
0.012173005056056277,21232 | 22356,2
0.014398768960211035,21232 | 22423,2
0.011183776654209717,22646 | 21232,2
0.010826555286876236,21232 | 47566,2
0.014453726093646955,21232 | 84991,2
0.015497911628929434,21232 | 85099B,2
0.020471532204880193,21232 | 85123A,2
0.013299626291492636,DOT | 21232,2
0.012282919322928116,21238 | 21239,2
0.012997362057595076,21238 | 21240,2
0.011403605187953397,21238 | 21242,2
0.014316333260057155,21239 | 21240,2
0.010854033853594196,21314 | 85123A,2
0.010139591118927236,85123A | 21385,2
0.016129918663442516,22111 | 21485,2
0.012612662123543636,21485 | 22112,2
0.010524291052978677,85123A | 21485,2
0.013794240492415916,21531 | 21535,2
0.013052319191030996,21535 | 21533,2
0.010908990987030116,21558 | 21559,2
0.012750054957133435,21559 | 22352,2
0.013656847658826115,21669 | 21668,2
0.011348648054517477,21670 | 21668,2
0.012392833589799956,21668 | 21671,2
0.012035612222466477,21668 | 21672,2
0.010359419652670917,21668 | 21673,2
0.011403605187953397,21669 | 21670,2
0.010689162453286436,21669 | 21671,2
0.010002198285337436,21669 | 21672,2
0.010167069685645196,21669 | 21673,2
0.011183776654209717,21670 | 21671,2
0.010084633985491316,21670 | 21672,2
0.011760826555286876,21670 | 21673,2
0.011705869421850956,21671 | 21672,2
0.010524291052978677,21673 | 21672,2
0.012695097823697515,21731 | 85099B,2
0.012585183556825676,DOT | 21731,2
0.03390855132996263,21733 | 85123A,2
0.02379643877775335,21754 | 21755,2
0.010386898219388877,21754 | 22423,2
0.010908990987030116,21754 | 84879,2
0.020361617938008354,85123A | 21754,2
0.018465596834469113,85123A | 21755,2
0.021048582105957354,21791 | 21790,2
0.013437019125082435,21790 | 21889,2
0.011018905253901956,21790 | 85099B,2
0.012310397889646076,85123A | 21790,2
0.010606726753132557,DOT | 21790,2
0.012805012090569355,21843 | 22423,2
0.010057155418773356,21843 | 85123A,2
0.012832490657287315,21899 | 21900,2
0.011046383820619916,21901 | 21899,2
0.013217190591338756,21901 | 21900,2
0.010057155418773356,21901 | 21902,2
0.010936469553748076,21908 | 85152,2
0.012997362057595076,21915 | 21914,2
0.020801275005495713,21928 | 21929,2
0.010414376786106837,21930 | 21928,2
0.017586282699494395,21928 | 21931,2
0.010139591118927236,21928 | 22385,2
0.017696196966366234,22386 | 21928,2
0.019070125302264235,21928 | 22411,2
0.025197845680369313,21928 | 85099B,2
0.015607825895801276,21928 | 85099C,2
0.014948340294570235,85099F | 21928,2
0.011183776654209717,21930 | 21929,2
0.017998461200263795,21929 | 21931,2
0.017284018465596834,22386 | 21929,2
0.018822818201802594,21929 | 22411,2
0.024978017146625633,21929 | 85099B,2
0.014151461859749396,21929 | 85099C,2
0.015937568696416795,85099F | 21929,2
0.010304462519234997,21929 | 85123A,2
0.018905253901956475,21930 | 21931,2
0.010744119586722356,21930 | 22385,2
0.016129918663442516,21930 | 22386,2
0.013739283358979995,21930 | 22411,2
0.019894482303803033,21930 | 85099B,2
0.013299626291492636,21930 | 85099C,2
0.011128819520773797,21930 | 85099F,2
0.010579248186414597,21931 | 21935,2
0.011760826555286876,22197 | 21931,2
0.016597054297647833,22355 | 21931,2
0.012695097823697515,21931 | 22356,2
0.013656847658826115,22379 | 21931,2
0.011156298087491757,22382 | 21931,2
0.019894482303803033,22383 | 21931,2
0.013464497691800395,22384 | 21931,2
0.017119147065289074,21931 | 22385,2
0.024730710046163992,22386 | 21931,2
0.02464827434601011,21931 | 22411,2
0.010634205319850517,21931 | 22423,2
0.010331941085952957,23199 | 21931,2
0.03638162233457903,21931 | 85099B,2
0.021515717740162674,21931 | 85099C,2
0.020141789404264674,85099F | 21931,2
0.014701033194108596,85123A | 21931,2
0.015497911628929434,DOT | 21931,2
0.010139591118927236,21932 | 21933,2
0.011128819520773797,21935 | 21934,2
0.010579248186414597,22355 | 21935,2
0.011293690921081557,21935 | 85099B,2
0.012777533523851395,DOT | 21935,2
0.012310397889646076,21936 | 85099B,2
0.010634205319850517,21977 | 21974,2
0.010112112552209276,21975 | 21976,2
0.016129918663442516,21975 | 21977,2
0.012502747856671796,21975 | 22417,2
0.018493075401187074,21975 | 84991,2
0.014453726093646955,21975 | 84992,2
0.012750054957133435,21977 | 21976,2
0.012337876456364036,21976 | 84991,2
0.010139591118927236,22197 | 21977,2
0.012145526489338317,21977 | 22417,2
0.013272147724774676,21977 | 22423,2
0.02544515278083095,21977 | 84991,2
0.017503846999340513,21977 | 84992,2
0.012942404924159157,21977 | 85099B,2
0.013382061991646516,21977 | 85123A,2
0.010359419652670917,DOT | 21977,2
0.011321169487799517,22029 | 22027,2
0.012310397889646076,22423 | 22077,2
0.010112112552209276,22077 | 85099B,2
0.012310397889646076,85123A | 22077,2
0.010799076720158276,22086 | 22083,2
0.011898219388876675,22083 | 22090,2
0.010112112552209276,22086 | 22197,2
0.010771598153440316,22086 | 22909,2
0.023054517476368434,22086 | 22910,2
0.011815783688722796,22086 | 22952,2
0.010936469553748076,22086 | 85123A,2
0.012200483622774237,22090 | 47566,2
0.011925697955594635,22090 | 85099B,2
0.010881512420312156,DOT | 22090,2
0.017009232798417234,22111 | 22112,2
0.013327104858210596,22114 | 22111,2
0.010414376786106837,22111 | 84029E,2
0.012035612222466477,22111 | 85123A,2
0.021323367773136953,22114 | 22112,2
0.016816882831391513,22835 | 22112,2
0.011513519454825236,85123A | 22112,2
0.012118047922620357,22114 | 22835,2
0.010084633985491316,22114 | 84029E,2
0.010496812486260717,22114 | 85123A,2
0.014398768960211035,22138 | 22139,2
0.015635304462519234,22617 | 22138,2
0.010029676852055396,85099B | 22139,2
0.012063090789184437,85123A | 22139,2
0.013107276324466916,22149 | 22147,2
0.010276983952517037,22150 | 22149,2
0.010386898219388877,85123A | 22173,2
0.010991426687183996,22178 | 22423,2
0.012310397889646076,22178 | 84946,2
0.010441855352824797,22178 | 85099B,2
0.015745218729391074,22178 | 85123A,2
0.010249505385799077,22178 | DOT,2
0.015992525829852715,85123A | 22189,2
0.012420312156517916,22195 | 22196,2
0.011321169487799517,22196 | DOT,2
0.012118047922620357,22198 | 22197,2
0.011376126621235437,22355 | 22197,2
0.010276983952517037,22197 | 22356,2
0.011403605187953397,22383 | 22197,2
0.010112112552209276,22197 | 22411,2
0.012310397889646076,22197 | 22423,2
0.010002198285337436,22197 | 22666,2
0.010661683886568477,22197 | 47566,2
0.016789404264673555,22197 | 85099B,2
0.014810947460980436,22197 | 85123A,2
0.014343811826775115,22197 | DOT,2
0.013821719059133876,85123A | 22219,2
0.011458562321389316,DOT | 22219,2
0.011018905253901956,22273 | 22271,2
0.010276983952517037,22294 | 85123A,2
0.010634205319850517,22296 | 85123A,2
0.011540998021543196,85123A | 22297,2
0.010854033853594196,22301 | 22300,2
0.015552868762365356,22328 | 22326,2
0.010991426687183996,POST | 22326,2
0.02288964607606067,22355 | 22356,2
0.011540998021543196,22355 | 22382,2
0.016569575730929875,22355 | 22383,2
0.011238733787645637,22355 | 22384,2
0.010139591118927236,22355 | 22411,2
0.010524291052978677,22355 | 22423,2
0.011348648054517477,22355 | 47566,2
0.016652011431083753,22355 | 85099B,2
0.012777533523851395,22355 | 85123A,2
0.011898219388876675,22355 | DOT,2
0.010854033853594196,22382 | 22356,2
0.012722576390415475,22383 | 22356,2
0.012585183556825676,22384 | 22356,2
0.011458562321389316,22386 | 22356,2
0.010057155418773356,22423 | 22356,2
0.010194548252363156,47566 | 22356,2
0.016267311497032314,22356 | 85099B,2
0.011733347988568916,85123A | 22356,2
0.010496812486260717,DOT | 22356,2
0.011980655089030557,22367 | 47591D,2
0.017256539898878875,22379 | 22381,2
0.010826555286876236,22383 | 22379,2
0.013739283358979995,22386 | 22379,2
0.012310397889646076,22379 | 22411,2
0.020938667839085514,22379 | 85099B,2
0.010991426687183996,22379 | 85123A,2
0.014563640360518795,22379 | DOT,2
0.011623433721697076,22386 | 22381,2
0.013409540558364475,22381 | 85099B,2
0.02816553088590899,22382 | 22383,2
0.023136953176522312,22382 | 22384,2
0.010331941085952957,22382 | 22385,2
0.010249505385799077,22382 | 22386,2
0.015113211694877995,22382 | 22662,2
0.010799076720158276,22382 | 23206,2
0.014755990327544516,22382 | 85099B,2
0.012585183556825676,22382 | 85123A,2
0.02517036711365135,22383 | 22384,2
0.014233897559903275,22383 | 22386,2
0.013684326225544075,22383 | 22411,2
0.010771598153440316,22383 | 22423,2
0.013519454825236315,22383 | 22662,2
0.012337876456364036,22383 | 23206,2
0.010057155418773356,22383 | 23209,2
0.011513519454825236,22383 | 47566,2
0.020499010771598155,22383 | 85099B,2
0.010881512420312156,22383 | 85099C,2
0.011156298087491757,22383 | 85099F,2
0.015497911628929434,22383 | 85123A,2
0.016926797098263356,22386 | 22384,2
0.011101340954055837,22384 | 22411,2
0.010551769619696637,22384 | 22662,2
0.018712903934930754,22384 | 85099B,2
0.010991426687183996,85099F | 22384,2
0.014343811826775115,22384 | 85123A,2
0.017119147065289074,22386 | 22385,2
0.013986590459441636,22385 | 22411,2
0.020114310837546712,22385 | 85099B,2
0.010744119586722356,22385 | 85099C,2
0.010249505385799077,85099F | 22385,2
0.023164431743240274,22386 | 22411,2
0.010029676852055396,23199 | 22386,2
0.03918443613981095,22386 | 85099B,2
0.019674653770059353,22386 | 85099C,2
0.020856232138931632,85099F | 22386,2
0.012118047922620357,22386 | 85123A,2
0.012585183556825676,22386 | DOT,2
0.010222026819081118,22423 | 22411,2
0.03179270169267971,85099B | 22411,2
0.019647175203341395,85099C | 22411,2
0.015223125961749835,85099F | 22411,2
0.011376126621235437,85123A | 22411,2
0.012502747856671796,DOT | 22411,2
0.014288854693339195,84991 | 22417,2
0.011211255220927677,22457 | 22423,2
0.010689162453286436,22423 | 22469,2
0.012255440756210156,22423 | 22666,2
0.019812046603649155,22697 | 22423,2
0.015223125961749835,22698 | 22423,2
0.020444053638162235,22699 | 22423,2
0.017338975599032753,22423 | 47566,2
0.013134754891184876,22423 | 84879,2
0.010771598153440316,22423 | 84946,2
0.012585183556825676,22423 | 84991,2
0.015772697296109035,22423 | 85099B,2
0.020306660804572434,85123A | 22423,2
0.013024840624313036,DOT | 22423,2
0.011705869421850956,22457 | 22469,2
0.010249505385799077,22457 | 22470,2
0.012420312156517916,22457 | 85099B,2
0.018795339635084635,85123A | 22457,2
0.011156298087491757,DOT | 22457,2
0.02750604528467795,22470 | 22469,2
0.011293690921081557,85099B | 22469,2
0.020608925038469995,85123A | 22469,2
0.010579248186414597,22694 | 22470,2
0.020526489338316113,85123A | 22470,2
0.011815783688722796,22553 | 22551,2
0.017064189931853154,22554 | 22551,2
0.011595955154979116,22551 | 22555,2
0.015525390195647396,22551 | 22556,2
0.012392833589799956,22551 | 22557,2
0.012255440756210156,22554 | 22553,2
0.010881512420312156,22553 | 22557,2
0.011156298087491757,22554 | 22555,2
0.014673554627390636,22554 | 22556,2
0.011925697955594635,22554 | 22557,2
0.013244669158056716,22556 | 22555,2
0.010057155418773356,22556 | 22557,2
0.011623433721697076,22569 | 22568,2
0.012530226423389756,22570 | 22568,2
0.013491976258518355,22570 | 22569,2
0.015168168828313915,22578 | 22577,2
0.010524291052978677,22579 | 22577,2
0.012008133655748517,22578 | 22579,2
0.013189712024620796,22625 | 22624,2
0.02277973180918883,22630 | 22629,2
0.011101340954055837,22659 | 22629,2
0.011046383820619916,22630 | 22659,2
0.010359419652670917,22633 | 22632,2
0.011293690921081557,22865 | 22632,2
0.010579248186414597,22632 | 22866,2
0.012118047922620357,22865 | 22633,2
0.010716641020004396,22633 | 22866,2
0.010826555286876236,22646 | 22645,2
0.010359419652670917,22663 | 85099B,2
0.010331941085952957,22667 | 22666,2
0.010826555286876236,22720 | 22666,2
0.010771598153440316,22666 | 85099B,2
0.011266212354363597,85123A | 22666,2
0.02374148164431743,22698 | 22697,2
0.02841283798637063,22697 | 22699,2
0.011376126621235437,22697 | DOT,2
0.022312596174983514,22698 | 22699,2
0.011266212354363597,22720 | 22722,2
0.010441855352824797,22720 | 22960,2
0.010441855352824797,22727 | 22725,2
0.022972081776214553,22727 | 22726,2
0.014646076060672676,22728 | 22726,2
0.010716641020004396,22729 | 22726,2
0.012255440756210156,22726 | 22730,2
0.016322268630468234,22727 | 22728,2
0.011650912288415036,22729 | 22727,2
0.013794240492415916,22727 | 22730,2
0.012667619256979555,22746 | 22745,2
0.015305561661903715,22748 | 22745,2
0.013024840624313036,22746 | 22748,2
0.011018905253901956,22750 | 22749,2
0.013024840624313036,22804 | 85123A,2
0.017833589799956036,22865 | 22866,2
0.017119147065289074,22865 | 22867,2
0.015250604528467795,22866 | 22867,2
0.012118047922620357,22909 | 22910,2
0.014536161793800835,22909 | 22952,2
0.013656847658826115,22910 | 22952,2
0.013437019125082435,22960 | 22961,2
0.011156298087491757,23199 | 23200,2
0.010744119586722356,23199 | 23201,2
0.010002198285337436,23199 | 23202,2
0.011733347988568916,23199 | 23203,2
0.010029676852055396,23199 | 23206,2
0.015003297428006155,23199 | 85099B,2
0.010167069685645196,23200 | 23203,2
0.010167069685645196,23203 | 23201,2
0.011376126621235437,23201 | 85099B,2
0.014178940426467355,23203 | 23202,2
0.011678390855132996,23202 | 85099B,2
0.013849197625851836,23203 | 23209,2
0.015855132996262913,23203 | 85099B,2
0.010249505385799077,23206 | 23207,2
0.012118047922620357,23206 | 23209,2
0.013272147724774676,23298 | 47566,2
0.015003297428006155,23300 | 23301,2
0.010689162453286436,47566B | 47566,2
0.010057155418773356,84991 | 47566,2
0.015223125961749835,47566 | 85099B,2
0.018822818201802594,85123A | 47566,2
0.013437019125082435,DOT | 47566,2
0.012310397889646076,47590A | 47590B,2
0.011348648054517477,48138 | 85123A,2
0.010112112552209276,85123A | 48194,2
0.013134754891184876,82482 | 82483,2
0.012750054957133435,82486 | 82482,2
0.02962189492196087,82494L | 82482,2
0.011733347988568916,82482 | 85099B,2
0.021845460540778194,85123A | 82482,2
0.016954275664981314,82486 | 82483,2
0.013162233457902836,82494L | 82483,2
0.012530226423389756,85123A | 82483,2
0.010661683886568477,85123A | 82484,2
0.013794240492415916,82486 | 82494L,2
0.013107276324466916,82486 | 85123A,2
0.02203781050780391,82494L | 85123A,2
0.014014069026159596,82580 | 82578,2
0.011073862387337876,82581 | 82578,2
0.018190811167289513,82580 | 82581,2
0.010386898219388877,82580 | 85099B,2
0.012969883490877116,82580 | 85123A,2
0.011101340954055837,82580 | DOT,2
0.011678390855132996,82600 | 85152,2
0.010304462519234997,84032B | 84032A,2
0.014508683227082875,84380 | 84378,2
0.010469333919542757,84378 | 85123A,2
0.010057155418773356,85123A | 84406B,2
0.012557704990107716,84596B | 84596F,2
0.010167069685645196,85123A | 84755,2
0.016184875796878436,85123A | 84836,2
0.020553967905034075,85123A | 84879,2
0.011403605187953397,84946 | 85099B,2
0.014673554627390636,85123A | 84946,2
0.011870740822158716,DOT | 84946,2
0.017641239832930315,84970L | 84970S,2
0.011760826555286876,84970L | 85123A,2
0.015387997362057594,85123A | 84970S,2
0.014151461859749396,85123A | 84978,2
0.011101340954055837,84987 | 84991,2
0.010496812486260717,DOT | 84988,2
0.020114310837546712,84991 | 84992,2
0.013024840624313036,84991 | 85099B,2
0.016074961530006596,85123A | 84991,2
0.011788305122004836,85123A | 84992,2
0.011540998021543196,84997A | 84997B,2
0.010963948120466036,84997D | 84997A,2
0.015745218729391074,84997C | 84997B,2
0.014755990327544516,84997D | 84997B,2
0.017888546933391956,84997D | 84997C,2
0.011293690921081557,85014A | 85014B,2
0.03039129479006375,85099C | 85099B,2
0.03253462299406463,85099F | 85099B,2
0.023878874477907232,85123A | 85099B,2
0.019207518135854033,DOT | 85099B,2
0.017119147065289074,85099F | 85099C,2
0.011376126621235437,85123A | 85099C,2
0.010304462519234997,DOT | 85099C,2
0.013024840624313036,85099F | 85123A,2
0.012667619256979555,85123A | 85152,2
0.011953176522312595,DOT | 85123A,2
0.011128819520773797,20711 | 21931 | 85099B,3
0.010194548252363156,22386 | 20711 | 85099B,3
0.010112112552209276,22386 | 20712 | 21931,3
0.010194548252363156,20712 | 21931 | 22411,3
0.013464497691800395,20712 | 21931 | 85099B,3
0.012832490657287315,22386 | 20712 | 85099B,3
0.010799076720158276,20712 | 85099B | 22411,3
0.012722576390415475,20713 | 21931 | 85099B,3
0.015168168828313915,20719 | 20724 | 20723,3
0.013904154759287756,22355 | 20719 | 20723,3
0.012859969224005277,20719 | 20723 | 22356,3
0.011018905253901956,20719 | 20724 | 20725,3
0.010799076720158276,20719 | 20724 | 21212,3
0.016597054297647833,22355 | 20719 | 20724,3
0.016761925697955593,20719 | 20724 | 22356,3
0.010359419652670917,20719 | 20724 | 85099B,3
0.010139591118927236,22355 | 20719 | 21212,3
0.014701033194108596,22355 | 20719 | 22356,3
0.011486040888107276,20724 | 20725 | 20723,3
0.010002198285337436,20724 | 20723 | 21212,3
0.015882611562980875,22355 | 20724 | 20723,3
0.017009232798417234,20724 | 20723 | 22356,3
0.010386898219388877,20724 | 20723 | 85099B,3
0.013766761925697956,22355 | 20723 | 22356,3
0.012695097823697515,22355 | 20724 | 20725,3
0.013327104858210596,20724 | 20725 | 22356,3
0.010167069685645196,20724 | 20725 | 85099B,3
0.010551769619696637,22355 | 20727 | 20724,3
0.010716641020004396,20727 | 20724 | 22356,3
0.011238733787645637,22355 | 20724 | 21212,3
0.012310397889646076,20724 | 21212 | 22356,3
0.010469333919542757,22355 | 21931 | 20724,3
0.017751154099802154,22355 | 20724 | 22356,3
0.010771598153440316,22355 | 22383 | 20724,3
0.010799076720158276,22355 | 20724 | 85099B,3
0.012557704990107716,22356 | 20724 | 85099B,3
0.014865904594416356,20727 | 20726 | 20725,3
0.014618597493954714,20726 | 20725 | 20728,3
0.014426247526928995,22382 | 20726 | 20725,3
0.015580347329083316,22383 | 20726 | 20725,3
0.014975818861288195,20726 | 20725 | 22384,3
0.010359419652670917,20726 | 20725 | 85099B,3
0.015250604528467795,20727 | 20725 | 20728,3
0.015278083095185755,20727 | 22382 | 20725,3
0.016624532864365795,20727 | 22383 | 20725,3
0.017284018465596834,20727 | 22384 | 20725,3
0.011486040888107276,20727 | 20725 | 85099B,3
0.013601890525390195,22382 | 20725 | 20728,3
0.015937568696416795,22383 | 20725 | 20728,3
0.015745218729391074,22384 | 20725 | 20728,3
0.010441855352824797,20725 | 20728 | 85099B,3
0.010826555286876236,22383 | 21931 | 20725,3
0.012695097823697515,21931 | 20725 | 85099B,3
0.010606726753132557,22355 | 20725 | 22356,3
0.016157397230160474,22383 | 22382 | 20725,3
0.014536161793800835,22382 | 22384 | 20725,3
0.016844361398109475,22383 | 22384 | 20725,3
0.012145526489338317,22383 | 20725 | 85099B,3
0.010194548252363156,22386 | 22384 | 20725,3
0.012090569355902397,22384 | 20725 | 85099B,3
0.012447790723235876,22386 | 20725 | 85099B,3
0.010716641020004396,85099F | 20725 | 85099B,3
0.012914926357441197,20727 | 20726 | 20728,3
0.012392833589799956,20727 | 22382 | 20726,3
0.012777533523851395,20727 | 22383 | 20726,3
0.012447790723235876,20727 | 20726 | 22384,3
0.012200483622774237,22382 | 20726 | 20728,3
0.012475269289953836,22383 | 20726 | 20728,3
0.012008133655748517,20726 | 20728 | 22384,3
0.012969883490877116,22382 | 20726 | 22383,3
0.011898219388876675,22382 | 20726 | 22384,3
0.012227962189492196,22383 | 20726 | 22384,3
0.012475269289953836,20727 | 22382 | 20728,3
0.014123983293031436,20727 | 22383 | 20728,3
0.014014069026159596,20727 | 22384 | 20728,3
0.014673554627390636,20727 | 22382 | 22383,3
0.013244669158056716,20727 | 22382 | 22384,3
0.014123983293031436,20727 | 22383 | 22384,3
0.014563640360518795,22382 | 22383 | 20728,3
0.012750054957133435,22382 | 22384 | 20728,3
0.013409540558364475,22383 | 22384 | 20728,3
0.013327104858210596,21094 | 21086 | 21080,3
0.010441855352824797,21213 | 21977 | 21212,3
0.012695097823697515,21213 | 84991 | 21212,3
0.011156298087491757,21975 | 21977 | 21212,3
0.012750054957133435,21975 | 84991 | 21212,3
0.016871839964827436,21977 | 84991 | 21212,3
0.012063090789184437,21977 | 84992 | 21212,3
0.010029676852055396,22355 | 21212 | 22356,3
0.013821719059133876,84991 | 84992 | 21212,3
0.010002198285337436,85123A | 84991 | 21212,3
0.010771598153440316,21231 | 21232 | 85123A,3
0.010194548252363156,21238 | 21239 | 21240,3
0.010139591118927236,22386 | 21928 | 21929,3
0.010716641020004396,21928 | 21929 | 22411,3
0.013437019125082435,21928 | 21929 | 85099B,3
0.011128819520773797,21928 | 21931 | 22411,3
0.012942404924159157,21928 | 21931 | 85099B,3
0.010716641020004396,22386 | 21928 | 22411,3
0.013656847658826115,22386 | 21928 | 85099B,3
0.013272147724774676,21928 | 85099B | 22411,3
0.011623433721697076,21928 | 85099C | 85099B,3
0.010579248186414597,85099F | 21928 | 85099B,3
0.010359419652670917,21929 | 21931 | 22411,3
0.012282919322928116,21929 | 21931 | 85099B,3
0.010276983952517037,22386 | 21929 | 22411,3
0.012777533523851395,22386 | 21929 | 85099B,3
0.012365355023081996,21929 | 85099B | 22411,3
0.011238733787645637,85099F | 21929 | 85099B,3
0.012255440756210156,21930 | 21931 | 85099B,3
0.011623433721697076,21930 | 22386 | 85099B,3
0.011293690921081557,22383 | 21931 | 85099B,3
0.011843262255440756,21931 | 22385 | 85099B,3
0.014178940426467355,22386 | 21931 | 22411,3
0.018630468234776876,22386 | 21931 | 85099B,3
0.011101340954055837,22386 | 21931 | 85099C,3
0.010634205319850517,22386 | 21931 | 85099F,3
0.017119147065289074,21931 | 85099B | 22411,3
0.011403605187953397,85099C | 21931 | 22411,3
0.015525390195647396,85099C | 21931 | 85099B,3
0.015058254561442075,85099F | 21931 | 85099B,3
0.010936469553748076,DOT | 21931 | 85099B,3
0.010524291052978677,21975 | 21977 | 84991,3
0.011925697955594635,21977 | 84991 | 84992,3
0.010716641020004396,22386 | 22379 | 85099B,3
0.013107276324466916,22382 | 22384 | 22383,3
0.011348648054517477,22386 | 22384 | 85099B,3
0.012420312156517916,22386 | 22385 | 85099B,3
0.017146625632007036,22386 | 85099B | 22411,3
0.010963948120466036,22386 | 85099C | 22411,3
0.015058254561442075,22386 | 85099C | 85099B,3
0.015937568696416795,85099F | 22386 | 85099B,3
0.013684326225544075,85099C | 85099B | 22411,3
0.010799076720158276,85099F | 85099B | 22411,3
0.013601890525390195,22698 | 22697 | 22423,3
0.015882611562980875,22697 | 22699 | 22423,3
